"s"	"Torque"
1.19695200	27.757062
1.19794800	27.760346
1.19894400	27.737360
1.19994000	27.707807
1.20093600	27.704524
1.20193200	27.661836
1.20292800	27.665120
1.20392400	27.651985
1.20492000	27.619149
1.20591600	27.622433
1.20691200	27.615865
1.20790800	27.612582
1.20890400	27.609298
1.20990000	27.583029
1.21089600	27.537058
1.21189200	27.517356
1.21288800	27.520640
1.21388400	27.468101
1.21488000	27.458250
1.21587600	27.438548
1.21687200	27.415563
1.21786800	27.372876
1.21886400	27.382726
1.21986000	27.376159
1.22085600	27.317054
1.22185200	27.277650
1.22284800	27.257948
1.22384400	27.280933
1.22484000	27.215261
1.22583600	27.185708
1.22683200	27.126602
1.22782800	27.097049
1.22882400	27.067497
1.22982000	27.021525
1.23081600	26.955853
1.23181200	26.919732
1.23280800	26.863910
1.23380400	26.840925
1.23480000	26.765401
1.23579600	26.735848
1.23679200	26.627488
1.23778800	26.594652
1.23878400	26.532262
1.23978000	26.469873
1.24077600	26.368080
1.24177200	26.308974
1.24276800	26.207181
1.24376400	26.141508
1.24476000	26.039715
1.24575600	25.951057
1.24675200	25.862399
1.24774800	25.767173
1.24874400	25.668664
1.24974000	25.560303
1.25073600	25.438808
1.25173200	25.337015
1.25272800	25.199102
1.25372400	25.087458
1.25472000	24.936411
1.25571600	24.805065
1.25671200	24.660584
1.25770800	24.496402
1.25870400	24.368340
1.25970000	24.200874
1.26069600	24.026841
1.26169200	23.856091
1.26268800	23.626236
1.26368400	23.445636
1.26468000	23.255184
1.26567600	23.064733
1.26667200	22.844728
1.26766800	22.670695
1.26866400	22.411287
1.26966000	22.181432
1.27065600	21.925308
1.27165200	21.688885
1.27264800	21.413059
1.27364400	21.189771
1.27464000	20.943498
1.27563600	20.651253
1.27663200	20.398413
1.27762800	20.132437
1.27862400	19.879597
1.27962000	19.593919
1.28061600	19.334511
1.28161200	19.058685
1.28260800	18.792710
1.28360400	18.523451
1.28460000	18.244341
1.28559600	17.961948
1.28659200	17.692689
1.28758800	17.436564
1.28858400	17.114767
1.28958000	16.858643
1.29057600	16.605802
1.29157200	16.356245
1.29256800	16.106688
1.29356400	15.850564
1.29456000	15.607574
1.29555600	15.381002
1.29655200	15.095325
1.29754800	14.855619
1.29854400	14.619196
1.29954000	14.369639
1.30053600	14.133217
1.30153200	13.952616
1.30252800	13.709627
1.30352400	13.525743
1.30452000	13.309022
1.30551600	13.098869
1.30651200	12.921552
1.30750800	12.724533
1.30850400	12.517663
1.30950000	12.330496
1.31049600	12.169597
1.31149200	11.995564
1.31248800	11.834665
1.31348400	11.644214
1.31448000	11.496450
1.31547600	11.358536
1.31647200	11.191071
1.31746800	11.043307
1.31846400	10.921812
1.31946000	10.757629
1.32045600	10.652553
1.32145200	10.527774
1.32244800	10.412847
1.32344400	10.288068
1.32444000	10.182991
1.32543600	10.051646
1.32643200	9.953136
1.32742800	9.838209
1.32842400	9.739699
1.32942000	9.660892
1.33041600	9.526262
1.33141200	9.431037
1.33240800	9.309542
1.33340400	9.230734
1.33440000	9.128941
1.33539600	9.027148
1.33639200	8.925355
1.33738800	8.836697
1.33838400	8.764457
1.33938000	8.675798
1.34037600	8.593707
1.34137200	8.482063
1.34236800	8.403256
1.34336400	8.327732
1.34436000	8.235790
1.34535600	8.133997
1.34635200	8.055189
1.34734800	7.953396
1.34834400	7.877872
1.34934000	7.808916
1.35033600	7.707123
1.35133200	7.605330
1.35232800	7.556075
1.35332400	7.480551
1.35432000	7.372191
1.35531600	7.296667
1.35631200	7.227710
1.35730800	7.142336
1.35830400	7.050394
1.35930000	6.955168
1.36029600	6.863226
1.36129200	6.823822
1.36228800	6.712178
1.36328400	6.630087
1.36428000	6.534861
1.36527600	6.439636
1.36627200	6.367395
1.36726800	6.282021
1.36826400	6.209780
1.36926000	6.107987
1.37025600	6.022613
1.37125200	5.924103
1.37224800	5.848579
1.37324400	5.782906
1.37424000	5.697532
1.37523600	5.605590
1.37623200	5.530066
1.37722800	5.451258
1.37822400	5.365883
1.37922000	5.277225
1.38021600	5.208268
1.38121200	5.155730
1.38220800	5.047370
1.38320400	4.971846
1.38420000	4.893039
1.38519600	4.827366
1.38619200	4.755125
1.38718800	4.666467
1.38818400	4.600794
1.38918000	4.512136
1.39017600	4.469448
1.39117200	4.390641
1.39216800	4.331535
1.39316400	4.236309
1.39416000	4.173920
1.39515600	4.114815
1.39615200	4.045858
1.39714800	3.990036
1.39814400	3.924363
1.39914000	3.858690
1.40013600	3.806152
1.40113200	3.753614
1.40212800	3.694508
1.40312400	3.645253
1.40412000	3.599282
1.40511600	3.546744
1.40611200	3.487638
1.40710800	3.425249
1.40810400	3.382562
1.40910000	3.323456
1.41009600	3.284052
1.41109200	3.238081
1.41208800	3.175692
1.41308400	3.123154
1.41408000	3.083750
1.41507600	3.031212
1.41607200	2.995091
1.41706800	2.949120
1.41806400	2.896582
1.41906000	2.840760
1.42005600	2.814491
1.42105200	2.801356
1.42204800	2.748818
1.42304400	2.692996
1.42404000	2.676578
1.42503600	2.640458
1.42603200	2.610905
1.42702800	2.561650
1.42802400	2.545232
1.42902000	2.495977
1.43001600	2.486126
1.43101200	2.407319
1.43200800	2.404035
1.43300400	2.387617
1.43400000	2.328511
1.43499600	2.298959
1.43599200	2.275973
1.43698800	2.239853
1.43798400	2.207016
1.43898000	2.197166
1.43997600	2.164329
1.44097200	2.147911
1.44196800	2.101940
1.44296400	2.111791
1.44396000	2.055969
1.44495600	2.032983
1.44595200	1.993580
1.44694800	2.013281
1.44794400	1.964027
1.44894000	1.911488
1.44993600	1.911488
1.45093200	1.875368
1.45192800	1.901637
1.45292400	1.855666
1.45392000	1.816263
1.45491600	1.816263
1.45591200	1.793277
1.45690800	1.767008
1.45790400	1.763724
1.45890000	1.750590
1.45989600	1.711186
1.46089200	1.701335
1.46188800	1.681633
1.46288400	1.655364
1.46388000	1.658648
1.46487600	1.609393
1.46587200	1.632379
1.46686800	1.619244
1.46786400	1.615960
1.46886000	1.586407
1.46985600	1.547004
1.47085200	1.553571
1.47184800	1.566706
1.47284400	1.543720
1.47384000	1.530586
1.47483600	1.507600
1.47583200	1.494465
1.47682800	1.484614
1.47782400	1.445211
1.47882000	1.441927
1.47981600	1.425509
1.48081200	1.418942
1.48180800	1.415658
1.48280400	1.395956
1.48380000	1.415658
1.48479600	1.386105
1.48579200	1.379538
1.48678800	1.353269
1.48778400	1.326999
1.48878000	1.349985
1.48977600	1.330283
1.49077200	1.317149
1.49176800	1.284312
1.49276400	1.290879
1.49376000	1.251476
1.49475600	1.241625
1.49575200	1.231774
1.49674800	1.241625
1.49774400	1.215356
1.49874000	1.218639
1.49973600	1.189086
1.50073200	1.156250
1.50172800	1.143115
1.50272400	1.129981
1.50372000	1.136548
1.50471600	1.116846
1.50571200	1.136548
1.50670800	1.097144
1.50770400	1.090577
1.50870000	1.064308
1.50969600	1.061024
1.51069200	1.061024
1.51168800	1.054457
1.51268400	1.018337
1.51368000	1.018337
1.51467600	1.015053
1.51567200	0.978933
1.51666800	0.969082
1.51766400	0.982217
1.51866000	0.975649
1.51965600	0.955948
1.52065200	0.955948
1.52164800	0.955948
1.52264400	0.926395
1.52364000	0.962515
1.52463600	0.923111
1.52563200	0.909977
1.52662800	0.870573
1.52762400	0.900126
1.52862000	0.896842
1.52961600	0.880424
1.53061200	0.847587
1.53160800	0.880424
1.53260400	0.834453
1.53360000	0.867289
1.53459600	0.854155
1.53559200	0.864005
1.53658800	0.847587
1.53758400	0.818034
1.53858000	0.821318
1.53957600	0.831169
1.54057200	0.814751
1.54156800	0.814751
1.54256400	0.788482
1.54356000	0.775347
1.54455600	0.795049
1.54555200	0.785198
1.54654800	0.758929
1.54754400	0.762212
1.54854000	0.768780
1.54953600	0.726092
1.55053200	0.758929
1.55152800	0.729376
1.55252400	0.735943
1.55352000	0.719525
1.55451600	0.732660
1.55551200	0.703107
1.55650800	0.732660
1.55750400	0.719525
1.55850000	0.719525
1.55949600	0.699823
1.56049200	0.703107
1.56148800	0.680121
1.56248400	0.709674
1.56348000	0.660419
1.56447600	0.706390
1.56547200	0.693256
1.56646800	0.660419
1.56746400	0.660419
1.56846000	0.660419
1.56945600	0.676838
1.57045200	0.660419
1.57144800	0.657136
1.57244400	0.683405
1.57344000	0.663703
1.57443600	0.670270
1.57543200	0.663703
1.57642800	0.640718
1.57742400	0.650569
1.57842000	0.634150
1.57941600	0.650569
1.58041200	0.630867
1.58140800	0.647285
1.58240400	0.670270
1.58340000	0.627583
1.58439600	0.630867
1.58539200	0.621016
1.58638800	0.617732
1.58738400	0.621016
1.58838000	0.627583
1.58937600	0.624299
1.59037200	0.621016
1.59136800	0.621016
1.59236400	0.621016
1.59336000	0.617732
1.59435600	0.617732
1.59535200	0.617732
1.59634800	0.614448
1.59734400	0.614448
1.59834000	0.594747
1.59933600	0.624299
1.60033200	0.611165
1.60132800	0.591463
1.60232400	0.627583
1.60332000	0.614448
1.60431600	0.611165
1.60531200	0.581612
1.60630800	0.607881
1.60730400	0.614448
1.60830000	0.614448
1.60929600	0.604597
1.61029200	0.588179
1.61128800	0.601314
1.61228400	0.598030
1.61328000	0.578328
1.61427600	0.598030
1.61527200	0.588179
1.61626800	0.571761
1.61726400	0.594747
1.61826000	0.548776
1.61925600	0.601314
1.62025200	0.575045
1.62124800	0.598030
1.62224400	0.601314
1.62324000	0.601314
1.62423600	0.565194
1.62523200	0.568477
1.62622800	0.601314
1.62722400	0.594747
1.62822000	0.581612
1.62921600	0.588179
1.63021200	0.548776
1.63120800	0.578328
1.63220400	0.584896
1.63320000	0.601314
1.63419600	0.565194
1.63519200	0.565194
1.63618800	0.611165
1.63718400	0.594747
1.63818000	0.601314
1.63917600	0.591463
1.64017200	0.607881
1.64116800	0.621016
1.64216400	0.604597
1.64316000	0.578328
1.64415600	0.591463
1.64515200	0.581612
1.64614800	0.594747
1.64714400	0.575045
1.64814000	0.575045
1.64913600	0.601314
1.65013200	0.611165
1.65112800	0.634150
1.65212400	0.604597
1.65312000	0.594747
1.65411600	0.604597
1.65511200	0.584896
1.65610800	0.624299
1.65710400	0.653852
1.65810000	0.630867
1.65909600	0.617732
1.66009200	0.637434
1.66108800	0.640718
1.66208400	0.617732
1.66308000	0.621016
1.66407600	0.621016
1.66507200	0.630867
1.66606800	0.630867
1.66706400	0.598030
1.66806000	0.627583
1.66905600	0.630867
1.67005200	0.614448
1.67104800	0.637434
1.67204400	0.640718
1.67304000	0.611165
1.67403600	0.644001
1.67503200	0.624299
1.67602800	0.621016
1.67702400	0.627583
1.67802000	0.621016
1.67901600	0.614448
1.68001200	0.617732
1.68100800	0.634150
1.68200400	0.611165
1.68300000	0.627583
1.68399600	0.617732
1.68499200	0.647285
1.68598800	0.650569
1.68698400	0.663703
1.68798000	0.640718
1.68897600	0.630867
1.68997200	0.634150
1.69096800	0.647285
1.69196400	0.650569
1.69296000	0.647285
1.69395600	0.637434
1.69495200	0.644001
1.69594800	0.670270
1.69694400	0.630867
1.69794000	0.627583
1.69893600	0.617732
1.69993200	0.630867
1.70092800	0.634150
1.70192400	0.650569
1.70292000	0.634150
1.70391600	0.670270
1.70491200	0.634150
1.70590800	0.624299
1.70690400	0.627583
1.70790000	0.647285
1.70889600	0.647285
1.70989200	0.680121
1.71088800	0.617732
1.71188400	0.644001
1.71288000	0.644001
1.71387600	0.650569
1.71487200	0.640718
1.71586800	0.640718
1.71686400	0.650569
1.71786000	0.647285
1.71885600	0.650569
1.71985200	0.676838
1.72084800	0.650569
1.72184400	0.657136
1.72284000	0.666987
1.72383600	0.686689
1.72483200	0.693256
1.72582800	0.680121
1.72682400	0.709674
1.72782000	0.683405
1.72881600	0.666987
1.72981200	0.680121
1.73080800	0.666987
1.73180400	0.680121
1.73280000	0.709674
1.73379600	0.680121
1.73479200	0.689972
1.73578800	0.683405
1.73678400	0.689972
1.73778000	0.712958
1.73877600	0.719525
1.73977200	0.732660
1.74076800	0.709674
1.74176400	0.693256
1.74276000	0.729376
1.74375600	0.712958
1.74475200	0.719525
1.74574800	0.703107
1.74674400	0.755645
1.74774000	0.729376
1.74873600	0.735943
1.74973200	0.712958
1.75072800	0.716241
1.75172400	0.712958
1.75272000	0.722809
1.75371600	0.765496
1.75471200	0.762212
1.75570800	0.765496
1.75670400	0.755645
1.75770000	0.752362
1.75869600	0.775347
1.75969200	0.772063
1.76068800	0.772063
1.76168400	0.739227
1.76268000	0.775347
1.76367600	0.814751
1.76467200	0.798333
1.76566800	0.801616
1.76666400	0.772063
1.76766000	0.758929
1.76865600	0.791765
1.76965200	0.798333
1.77064800	0.798333
1.77164400	0.801616
1.77264000	0.788482
1.77363600	0.808184
1.77463200	0.798333
1.77562800	0.808184
1.77662400	0.821318
1.77762000	0.808184
1.77861600	0.785198
1.77961200	0.837736
1.78060800	0.814751
1.78160400	0.795049
1.78260000	0.811467
1.78359600	0.811467
1.78459200	0.781914
1.78558800	0.831169
1.78658400	0.831169
1.78758000	0.831169
1.78857600	0.824602
1.78957200	0.864005
1.79056800	0.821318
1.79156400	0.864005
1.79256000	0.837736
1.79355600	0.837736
1.79455200	0.854155
1.79554800	0.860722
1.79654400	0.864005
1.79754000	0.854155
1.79853600	0.873856
1.79953200	0.841020
1.80052800	0.844304
1.80152400	0.831169
1.80252000	0.857438
1.80351600	0.850871
1.80451200	0.883707
1.80550800	0.877140
1.80650400	0.870573
1.80750000	0.886991
1.80849600	0.900126
1.80949200	0.936246
1.81048800	0.893558
1.81148400	0.906693
1.81248000	0.900126
1.81347600	0.890275
1.81447200	0.883707
1.81546800	0.867289
1.81646400	0.913260
1.81746000	0.893558
1.81845600	0.903409
1.81945200	0.900126
1.82044800	0.916544
1.82144400	0.883707
1.82244000	0.919827
1.82343600	0.906693
1.82443200	0.923111
1.82542800	0.926395
1.82642400	0.929678
1.82742000	0.926395
1.82841600	0.926395
1.82941200	0.909977
1.83040800	0.955948
1.83140400	0.932962
1.83240000	0.939529
1.83339600	0.939529
1.83439200	0.982217
1.83538800	0.936246
1.83638400	0.939529
1.83738000	0.952664
1.83837600	0.936246
1.83937200	0.975649
1.84036800	0.952664
1.84136400	0.959231
1.84236000	0.975649
1.84335600	0.962515
1.84435200	0.969082
1.84534800	0.955948
1.84634400	0.972366
1.84734000	0.975649
1.84833600	0.972366
1.84933200	0.965798
1.85032800	0.995351
1.85132400	0.982217
1.85232000	0.978933
1.85331600	1.008486
1.85431200	0.978933
1.85530800	0.995351
1.85630400	0.995351
1.85730000	0.998635
1.85829600	0.988784
1.85929200	1.008486
1.86028800	1.011770
1.86128400	1.018337
1.86228000	1.038039
1.86327600	1.005202
1.86427200	1.015053
1.86526800	0.998635
1.86626400	1.005202
1.86726000	1.021620
1.86825600	1.015053
1.86925200	0.998635
1.87024800	1.054457
1.87124400	1.051173
1.87224000	1.051173
1.87323600	1.038039
1.87423200	1.044606
1.87522800	1.054457
1.87622400	1.051173
1.87722000	1.057741
1.87821600	1.064308
1.87921200	1.051173
1.88020800	1.054457
1.88120400	1.057741
1.88220000	1.074159
1.88319600	1.070875
1.88419200	1.061024
1.88518800	1.080726
1.88618400	1.064308
1.88718000	1.077442
1.88817600	1.074159
1.88917200	1.080726
1.89016800	1.093861
1.89116400	1.100428
1.89216000	1.077442
1.89315600	1.080726
1.89415200	1.097144
1.89514800	1.093861
1.89614400	1.093861
1.89714000	1.103712
1.89813600	1.106995
1.89913200	1.106995
1.90012800	1.100428
1.90112400	1.126697
1.90212000	1.113563
1.90311600	1.106995
1.90411200	1.116846
1.90510800	1.136548
1.90610400	1.136548
1.90710000	1.139832
1.90809600	1.146399
1.90909200	1.166101
1.91008800	1.139832
1.91108400	1.136548
1.91208000	1.146399
1.91307600	1.146399
1.91407200	1.162817
1.91506800	1.143115
1.91606400	1.156250
1.91706000	1.116846
1.91805600	1.152966
1.91905200	1.152966
1.92004800	1.162817
1.92104400	1.169385
1.92204000	1.179235
1.92303600	1.179235
1.92403200	1.185803
1.92502800	1.189086
1.92602400	1.182519
1.92702000	1.195654
1.92801600	1.185803
1.92901200	1.169385
1.93000800	1.175952
1.93100400	1.159534
1.93200000	1.195654
1.93299600	1.182519
1.93399200	1.195654
1.93498800	1.208788
1.93598400	1.208788
1.93698000	1.202221
1.93797600	1.189086
1.93897200	1.195654

"s"	"Torque"
-0.06000000	1.619244
-0.05900400	1.622528
-0.05800800	1.609393
-0.05701200	1.629095
-0.05601600	1.622528
-0.05502000	1.612677
-0.05402400	1.629095
-0.05302800	1.615960
-0.05203200	1.629095
-0.05103600	1.612677
-0.05004000	1.625811
-0.04904400	1.609393
-0.04804800	1.629095
-0.04705200	1.629095
-0.04605600	1.622528
-0.04506000	1.632379
-0.04406400	1.619244
-0.04306800	1.642229
-0.04207200	1.638946
-0.04107600	1.596258
-0.04008000	1.619244
-0.03908400	1.638946
-0.03808800	1.619244
-0.03709200	1.632379
-0.03609600	1.661931
-0.03510000	1.629095
-0.03410400	1.615960
-0.03310800	1.606109
-0.03211200	1.596258
-0.03111600	1.619244
-0.03012000	1.609393
-0.02912400	1.612677
-0.02812800	1.632379
-0.02713200	1.629095
-0.02613600	1.615960
-0.02514000	1.606109
-0.02414400	1.615960
-0.02314800	1.606109
-0.02215200	1.606109
-0.02115600	1.615960
-0.02016000	1.622528
-0.01916400	1.642229
-0.01816800	1.619244
-0.01717200	1.615960
-0.01617600	1.625811
-0.01518000	1.612677
-0.01418400	1.638946
-0.01318800	1.599542
-0.01219200	1.638946
-0.01119600	1.599542
-0.01020000	1.645513
-0.00920400	1.622528
-0.00820800	1.606109
-0.00721200	1.632379
-0.00621600	1.632379
-0.00522000	1.635662
-0.00422400	1.629095
-0.00322800	1.622528
-0.00223200	1.619244
-0.00123600	1.655364
-0.00024000	1.602826
0.00075600	1.619244
